EntityID,volume,Custom cell groups,model
2505318700556100101,1486.3890380859375,18,Chenxi
2505318700556100102,4368.49462890625,18,Chenxi
2505318700556100103,2028.5665283203125,18,Chenxi
2505318700556100104,6706.60546875,18,Chenxi
2505318700556100105,2614.463134765625,18,Chenxi
2505318700556100106,943.052978515625,18,Chenxi
2505318700556100107,2735.559326171875,18,Chenxi
2505318700556100109,5067.6328125,18,Chenxi
2505318700556100110,1266.465576171875,18,Chenxi
2505318700556100112,2790.1884765625,18,Chenxi
2505318700557100002,3115.06982421875,18,Chenxi
2505318700557100003,4086.017822265625,18,Chenxi
2505318700557100004,2412.36376953125,18,Chenxi
2505318700557100005,2662.071044921875,18,Chenxi
2505318700557100007,2003.8687744140625,18,Chenxi
2505318700557100008,4582.20654296875,18,Chenxi
2505318700557100009,3455.5712890625,18,Chenxi
2505318700557100010,2241.817626953125,18,Chenxi
2505318700557100012,2347.49609375,18,Chenxi
2505318700557100013,2025.247314453125,18,Chenxi
2505318700557100014,1500.061279296875,18,Chenxi
2505318700557100015,3548.030029296875,18,Chenxi
2505318700557100016,2405.493408203125,18,Chenxi
2505318700557100017,6495.69873046875,18,Chenxi
2505318700557100018,2558.935546875,18,Chenxi
2505318700557100019,2870.609619140625,18,Chenxi
2505318700557100020,3536.9619140625,18,Chenxi
