EntityID,crop,stage,embryo_ID,section_level,uniqueID,fov,volume,center_x,center_y,min_x,min_y,max_x,max_y,anisotropy,transcript_count,perimeter_area_ratio,solidity
2685806100026100024,1,22,15,,MER02-R1-1,,395.06060675107386,178.75194000442207,452.06885420473526,8388.104447397225,444.14380440142776,8395.329010436672,451.72522185806673,1.0090670456730004,,0.5952289237816454,1.0000000000000004
2685806100026100025,1,22,15,,MER02-R1-1,,2242.6225545382363,104.22083146866498,457.1141112046767,8304.965211637182,446.5485552542496,8328.78090658122,459.4647756731076,2.1466349581620388,,0.2793802560487772,0.973722639537444
2685806100026100026,1,22,15,,MER02-R1-1,,2117.8395833188665,189.219055302985,458.0368089789578,8390.038625076311,447.20736305161626,8413.548697669059,459.5083150371446,2.0039050374123133,,0.3062186884881506,0.8730808713145157
2685806100026100027,1,22,15,,MER02-R1-1,,2260.119916002355,119.14196365207316,463.0101812753903,8323.310919324396,448.94802668539455,8341.08129450562,466.8511774066263,1.016152214780218,,0.2674962565050439,0.9396853034819808
2685806100026100028,1,22,15,,MER02-R1-1,,1813.3597429334227,151.44554787184825,459.75635064208245,8354.84072135499,449.464501205401,8375.235932945548,460.9112875061328,1.8933293203048056,,0.3128667855832761,0.9384687567068514
2685806100026100029,1,22,15,,MER02-R1-1,,2781.9403558728327,243.7095393889668,464.35275642242016,8448.69910992199,449.58331901181367,8464.624858202442,472.729311518071,1.4544220100937395,,0.2462247502366758,0.929253962792589
2685806100026100030,1,22,15,,MER02-R1-1,,1182.4466228096062,135.0256452628946,462.2060873212896,8340.59075897022,450.6745081238177,8354.732722244464,464.7020251596966,2.0225423718161486,,0.3946911887115934,0.9417477922366374
2685806100026100031,1,22,15,,MER02-R1-1,,2147.658251994239,257.928519989282,469.5827569812223,8463.000431669325,454.70358540936064,8480.812925396775,473.9172894981697,1.7018168596040872,,0.2810176464985691,0.9638979877678708
2685806100026100032,1,22,15,,MER02-R1-1,,2204.691144438372,75.50330314618986,466.59972525703387,8278.701414828483,454.23649226453097,8298.541155633733,471.8298930402888,1.502293031131114,,0.2667123700110865,0.9901421167923996
2685806100026100033,1,22,15,,MER02-R1-1,,2025.042391403684,205.98908486915025,468.08514627694296,8409.658470888779,456.0235842024148,8425.687136342722,475.39382698058495,1.5754884515890897,,0.2937194722565457,0.9624537955850908
2685806100026100034,1,22,15,,MER02-R1-1,,2487.4762958394813,229.156043214909,468.59642163756297,8431.527327212854,455.86841190560176,8452.771637659449,471.9672554628805,1.402528586858098,,0.2561805573119669,0.9513211767540544
2685806100026100035,1,22,15,,MER02-R1-1,,2797.986088656068,97.78561297427586,468.390298060971,8297.936010027062,457.0253625862485,8324.472891951436,472.5559936794952,1.6746995282790635,,0.2659021915831215,0.8902511061240844
2685806100026100036,1,22,15,,MER02-R1-1,,2169.3413333327258,165.82634167525066,472.8029343200146,8372.12781642315,458.4355723645776,8384.425240255434,482.5973014947199,1.973554793717308,,0.3031143491092673,0.9273215908575044
2685806100026100037,1,22,15,,MER02-R1-1,,2060.482750284525,175.27917530036757,473.9302794013639,8381.631738149503,458.4528681468483,8394.564314683286,481.1069131678107,2.013992976935332,,0.297427071778536,0.9407039147825575
2685806100026100038,1,22,15,,MER02-R1-1,,1171.639520329304,140.51211294255336,469.50916368506,8345.831554013661,459.1077944108848,8359.492826525857,472.7791137270765,1.0204567393541542,,0.368911852514882,0.9732158658919824
2685806100026100039,1,22,15,,MER02-R1-1,,1461.0356626902917,195.9640358091783,470.8480158694505,8401.192419116502,458.9884041849258,8418.547124854043,474.2508876595052,1.751821648244448,,0.3623658114516704,0.906926682091582
2685806100026100040,1,22,15,,MER02-R1-1,,1549.9748032719112,216.09601811562607,473.9264751201391,8422.576243000796,460.1763821650245,8435.731053621708,477.8607374202382,1.518814483881061,,0.3394433400982604,0.9351486502672628
